"desc_magasin": "Videz vous la tête à Nigoland® !",
"name": "Nigoland",
"texture_casier": "res://screens/board/Arena/arene_nigoland.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_nigoland.png"
},
"values": {
"obamium": 250,
"size": 0.5
}
}
arene_40={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Le meilleurs lycée de tout Andorre (et aussi le seul)",
"desc_magasin": "Le fameux lycée du jeu à succès Calus [les caractères chinois ne sont pas supporter par la police Super Mario]",
"name": "Lycée Compte de Foix",
"texture_casier": "res://screens/board/Arena/arene_comptedefoix.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_comptedefoix.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_41={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Détendez vous avec cette arène de la magnifique capitale d'Andorre ! (N'oubliez pas d'aller visiter Andorre aussi)",
"desc_magasin": "Pas besoin de payer vos impôts sur l'obamium avec cette arrière plan de la magnifique capitale Andoranne !",
"name": "Andorra-La-Vella",
"texture_casier": "res://screens/board/Arena/arene_andorralavella.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_andorralavella.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_42={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "L'arène par défaut avec le logo de Funky Cards Arena, simple, mais efficace !",
"desc_magasin": "fr si t'achète l'arène de base de FCA t'est le plus gros pigeon de 2012",
"name": "Funky Cards Arena",
"texture_casier": "res://screens/board/ArenaTest.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_funkycardsarena.png"
},
"values": {
"obamium": 420,
"size": 0.5
}
}
arene_43={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Halo ? Cyprien ? Tu fait caca !",
"desc_magasin": "C'est la cours des grands",
"name": "Studio de Cyprien",
"texture_casier": "res://screens/board/Arena/arene_cyprien.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_cyprien.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_44={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Cc sé la planaite :)",
"desc_magasin": "La planaite",
"name": "6-KILPO",
"texture_casier": "res://screens/board/Arena/arene_kilpo.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_kilpo.png"
},
"values": {
"obamium": 500,
"size": 0.5
}
}
arene_45={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Zig et Sharko c'est unpe comme ej",
"desc_magasin": "sé dingue",
"name": "Zig et Sharko",
"texture_casier": "res://screens/board/Arena/arene_zigetsharko.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_zigetsharko.png"
},
"values": {
"obamium": 250,
"size": 0.5
}
}
arene_46={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Cette arène va énormement impacter le prix du passe de combat",
"desc_magasin": "Le deuxième meilleur jeu du monde dans le meilleur jeu du monde, que demander de plus ?",
"name": "Fortnite",
"texture_casier": "res://screens/board/Arena/arene_fortnite.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_fortnite.png"
},
"values": {
"obamium": 600,
"size": 0.5
}
}
arene_47={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Cette arène est tellement rapide qu'elle a battu Zeko a la course a pied",
"desc_magasin": "Une magnifique arène Sonic ! Gotta go fast pour commettre un meurtre a base de carte",
"name": "Sonic",
"texture_casier": "res://screens/board/Arena/arene_sonic.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_sonic.png"
},
"values": {
"obamium": 600,
"size": 0.5
}
}
arene_48={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Oubliez pas votre crème solaire Funky",
"desc_magasin": "T'est pas censer voir ça :cr8:",
"name": "Plage",
"texture_casier": "res://screens/board/Arena/arene_plage.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_plage.png"
},
"values": {
"obamium": 27,
"size": 0.5
}
}
emote_1={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "On raconte qu'il a 7892 goals à son actif",
"desc_magasin": "La célébration du fameux footballer funky",
"name": "SIUUUUU",
"texture_casier": "res://screens/board/Emote/emote_siuu.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_siuu.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_2={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Il se moque de toi",
"desc_magasin": "Le rire iconique",
"name": "Rire de Klayte",
"texture_casier": "res://screens/board/Emote/emote_rireklayte.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_rireklayte.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_3={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "WHAT THE WTF",
"desc_magasin": "Pour être surpris de la situation actuelle",
"name": "Gasp",
"texture_casier": "res://screens/board/Emote/emote_gasp.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_gasp.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_4={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "En général c'est la dernière emote que tu met",
"desc_magasin": "Quand quelque chose de terrible arrive",
"name": "Cat Bruh",
"texture_casier": "res://screens/board/Emote/emote_catbruh.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_catbruh.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_5={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "La fin de la vie sur terre",
"desc_magasin": "C'est le visage d'une personne complètement au fond du trou",
"name": "Traumatisme",
"texture_casier": "res://screens/board/Emote/emote_traumatisme.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_traumatisme.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_6={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Il a l'air tout déprimé le pauvre",
"desc_magasin": "Il vient de voir l'historique de seven",
"name": "Nooooon",
"texture_casier": "res://screens/board/Emote/emote_nooon.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_nooon.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_7={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Quelque chose de malicieux se cook",
"desc_magasin": "Il a tout prévu",
"name": "Hihihi",
"texture_casier": "res://screens/board/Emote/emote_hihihi.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_hihihi.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_8={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Ça ne présage rien de bon",
"desc_magasin": "Honteusement volé à Clash Royale mais bon business is business",
"name": "Gobelin qui a peure",
"texture_casier": "res://screens/board/Emote/emote_gobelinpeure.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_gobelinpeure.png"
},
"values": {
"obamium": 300,
"size": 0.4
}
}
emote_9={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "C'est un grand moment de bruh",
"desc_magasin": "Il te regarde de très près",
"name": "Mewa",
"texture_casier": "res://screens/board/Emote/emote_mewa.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_mewa.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_10={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Arrêtez tout de suite de vous amuser !",
"desc_magasin": "Pour mettre un peu d'ordre dans une partie",
"name": "Stop",
"texture_casier": "res://screens/board/Emote/emote_stop.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_stop.png"
},
"values": {
"obamium": 350,
"size": 0.4
}
}
emote_11={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Un peu d'amour ça fait pas de mal",
"desc_magasin": "Rare moment d'entente entre deux adversaires",
"name": "Merci",
"texture_casier": "res://screens/board/Emote/emote_merci.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_merci.png"
},
"values": {
"obamium": 150,
"size": 0.4
}
}
emote_12={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Ça veut dire bien fait en arabe enfin je crois",
"desc_magasin": "Pour se moquer un max du malheur son adversaire parce que c'est ça l'esprit de fca !",
"name": "Cheh",
"texture_casier": "res://screens/board/Emote/emote_cheh.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_cheh.png"
},
"values": {
"obamium": 300,
"size": 0.4
}
}
emote_13={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Regarde ce que tu as fait à spongebob",
"desc_magasin": "Il fait pitié",
"name": "Spunchbop",
"texture_casier": "res://screens/board/Emote/emote_spunchbop.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_spunchbop.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_14={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "C'est toujours moralement correct de se moquer des gens intelligent",
"desc_magasin": "Et puis ratio aussi",
"name": "Nerd Alert",
"texture_casier": "res://screens/board/Emote/emote_nerd.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_nerd.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_15={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Écoutez le c'est important",
"desc_magasin": "Ça doit être important",
"name": "Alarme",
"texture_casier": "res://screens/board/Emote/emote_alarme.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_alarme.png"
},
"values": {
"obamium": 350,
"size": 0.4
}
}
emote_16={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "En vrai c'est la cover de la musique Guillotine de Death Grips source knowyourmeme",
"desc_magasin": "SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE SORT DE MA TETE",
"name": "The Voices",
"texture_casier": "res://screens/board/Emote/emote_thevoices.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_thevoices.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_17={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "C'est l'heure d'aller au lit",
"desc_magasin": "Bonne nuit les petits",
"name": "Dodo",
"texture_casier": "res://screens/board/Emote/emote_dodo.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_dodo.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_18={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Salut les fleurs aujourd'hui on fait un stream sur le jeu indé Funky Cards Arena",
"desc_magasin": "Mon streamer favori",
"name": "Ponce",
"texture_casier": "res://screens/board/Emote/emote_ponce.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_ponce.png"
},
"values": {
"obamium": 150,
"size": 0.4
}
}
emote_19={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Tu viens de tuer sa famille devant ses yeux",
"desc_magasin": "Référence à la vague 4",
"name": "Fishe",
"texture_casier": "res://screens/board/Emote/emote_fishe.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_fishe.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_20={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Bonne question",
"desc_magasin": "Ma réaction tout à fait sincère quand la paire de Nike rebondit sur le mur",
"name": "What the hell",
"texture_casier": "res://screens/board/Emote/emote_whatthehell.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_whatthehell.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_21={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "J'ai pleuré quand la barre de fer est tombée au sol et a fait fsdhjsgdhfgsdlsdjlfsmh",
"desc_magasin": "Top 10 des barres de fer",
"name": "Barre De Fer",
"texture_casier": "res://screens/board/Emote/emote_barredefer.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_barredefer.png"
},
"values": {
"obamium": 190,
"size": 0.4
}
}
emote_22={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "les fans de CharmeMC seraient au chomage sans cette vidéo",
"desc_magasin": "T'es un joueur deck poissons mais tu es un humain après tout",
"name": "Im a Human",
"texture_casier": "res://screens/board/Emote/emote_human.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_human.png"
},
"values": {
"obamium": 270,
"size": 0.4
}
}
emote_23={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Good night, farewell, my own true heart.",
"desc_magasin": "Une entité particulièrement amusante est a l'intérieur de ton logement",
"name": "maison",
"texture_casier": "res://screens/board/Emote/emote_maison.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_maison.png"
},
"values": {
"obamium": 190,
"size": 0.4
}
}
emote_24={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "totototoooot",
"desc_magasin": "Jvais pas faire la trompette sur du texte quand même",
"name": "Trompette",
"texture_casier": "res://screens/board/Emote/emote_trompette.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_trompette.png"
},
"values": {
"obamium": 160,
"size": 0.4
}
}
emote_25={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Tu peux l'utiliser uniquement si tu as du sang 100% roumain",
"desc_magasin": "Les roumains quand ils apprennent que cyprien est né en France",
"name": "Je suis roumain",
"texture_casier": "res://screens/board/Emote/emote_jesuisroumain.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_jesuisroumain.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_26={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Hugo Décrypte déchainant son meilleur sourire pour son introduction mythique \"Salut c'est hugo!\" avant d'attaquer un sujet traitant d'un drame humain en asie de l'est",
"desc_magasin": "Salut c'est Hugo et on est parti pour un nouveau décryptage des textures du jeu en moins de 10 minutes",
"name": "Salut C'est Hugo",
"texture_casier": "res://screens/board/Emote/emote_hugodecrypte.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_hugodecrypte.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_27={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Ça sera la dernière emote que vous verrez",
"desc_magasin": "On espère que vous avez bien profité de vos 9 vies :)",
"name": "Le loup",
"texture_casier": "res://screens/board/Emote/emote_loup.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_loup.png"
},
"values": {
"obamium": 400,
"size": 0.4
}
}
emote_28={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Vous ne pouvez pas échapper à cette musique",
"desc_magasin": "Le \"Funky\" dans le nom de l'émote ainsi que le poisson dans l'image prouvent l'existence du multivers",
"name": "Funky Town",
"texture_casier": "res://screens/board/Emote/emote_funkytown.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_funkytown.png"
},
"values": {
"obamium": 275,
"size": 0.4
}
}
emote_29={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Si vous êtes en détresse émotionelle, composez le 09 72 39 40 50 (24h/24,7j7)",
"desc_magasin": "Nous vous déconseillons fortement d'executer son ordre",
"name": "Kill Yourself",
"texture_casier": "res://screens/board/Emote/emote_killyourself.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_killyourself.png"
},
"values": {
"obamium": 300,
"size": 0.4
}
}
emote_30={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Quand je répend intentionellement une dévastation total sur Funky Cards Arena",
"desc_magasin": "Achetez cette emote, vous ne le regrèterais pas :mdr:",
"name": "mdr",
"texture_casier": "res://screens/board/Emote/emote_mdr.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_mdr.png"
},
"values": {
"obamium": 350,
"size": 0.4
}
}
emote_31={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Augmente le niveau de bruh de 18% en présence d'un \"Detecteur de Bruh 2020\"",
"desc_magasin": "Un emote bruh ? Bruh moment",
"name": "bruh",
"texture_casier": "res://screens/board/Emote/emote_bruh.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_bruh.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_32={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Au cas ou vous avez besoin d'une trad (je ne vise persone), ça veut dire : \"Oh, enfer, non !\"",
"desc_magasin": "Je sais ce qu'il va se passer, mais je refuse de le croire.",
"name": "Oh hell no",
"texture_casier": "res://screens/board/Emote/emote_hellno.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_hellno.png"
},
"values": {
"obamium": 150,
"size": 0.4
}
}
emote_33={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Il était a seulement 823m de vous, bien jouer ! Il va maintenant rester complètement immobile pour l'éternité sans pouvoir rien faire. Il n'a pas de bouche, mais il doit crier.",
"desc_magasin": "Il ta repérer. Il sais ou tu est. Il s'approche. La seul façon de l'arrêter est d'acheter cette emote.",
"name": "The horse",
"texture_casier": "res://screens/board/Emote/emote_horse.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_horse.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_34={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Si vous utilisez ça vous mourrez direct IRL psk votre adversaire va finir par vous assasiner",
"desc_magasin": "!!!! ATTENTION !!!! 
 maintenant que j'ai votre attention, n'oubliez pas de manger de l'eau, et d'acheter cette emote.",
"name": "Warning",
"texture_casier": "res://screens/board/Emote/emote_warning.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_warning.png"
},
"values": {
"obamium": 350,
"size": 0.4
}
}
emote_35={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "tic 44, tac 43, tic 42, tac 41, tik 40, tok 39...",
"desc_magasin": "Utilisez cette emote juste avant de faire une action terrible",
"name": "45 seconds",
"texture_casier": "res://screens/board/Emote/emote_seconds.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_seconds.png"
},
"values": {
"obamium": 400,
"size": 0.4
}
}
emote_36={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "haiiii ^^",
"desc_magasin": "Pend toi",
"name": "cc",
"texture_casier": "res://screens/board/Emote/emote_cc.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_cc.png"
},
"values": {
"obamium": 34,
"size": 0.4
}
}
emote_37={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "haiiii ^^",
"desc_magasin": "Pend toi",
"name": "FRIEND",
"texture_casier": "res://screens/board/Emote/emote_friend.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_friend.png"
},
"values": {
"obamium": 34,
"size": 0
}
}
emote_38={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "haiiii ^^",
"desc_magasin": "Pend toi",
"name": "Lancer",
"texture_casier": "res://screens/board/Emote/emote_lancer.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_lancer.png"
},
"values": {
"obamium": 34,
"size": 0
}
}
emote_39={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "haiiii ^^",
"desc_magasin": "Pend toi",
"name": "Battat",
"texture_casier": "res://screens/board/Emote/emote_battat.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_battat.png"
},
"values": {
"obamium": 34,
"size": 0
}
}
emote_40={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Vous avez intéret a jouer Palestinien de votre coté",
"desc_magasin": "Megamind + Kvikant + Dekeskui Cowboy + Stop Netanyahu applaudis la performance",
"name": "Meilleur soldat israélien",
"texture_casier": "res://screens/board/Emote/emote_israel.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_israel.png"
},
"values": {
"obamium": 300,
"size": 0.4
}
}
emote_41={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Kvikant sur Kuikui Cochon n'était pas une erreur, mais ils ne le saurons jamais",
"desc_magasin": "Oups Kvikant sur le Cochon",
"name": "Made a mistake",
"texture_casier": "res://screens/board/Emote/emote_mademistake.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_mistake.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_42={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Plot twist : Ceux qui achètent l'emote on efface leur save",
"desc_magasin": "67",
"name": "67",
"texture_casier": "res://screens/board/Emote/emote_67.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_67.png"
},
"values": {
"obamium": 67,
"size": 0.4
}
}
emote_43={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "La dernière emote que vous aller utiliser",
"desc_magasin": "Oui c'était bien un Requin Cerbère, oui vous n'avez plus que 2 PV, oui c'est le tour d'attaque",
"name": "Die Next Week",
"texture_casier": "res://screens/board/Emote/emote_dienextweek.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_dienextweek.png"
},
"values": {
"obamium": 150,
"size": 0.4
}
}
emote_44={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Tente un autre instrument la prochaine fois",
"desc_magasin": "Une excuse c'est pas grand chose mais c'est un début",
"name": "Sorry",
"texture_casier": "res://screens/board/Emote/emote_sorry.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_sorry.png"
},
"values": {
"obamium": 176,
"size": 0.4
}
}
emote_45={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "I mold",
"desc_magasin": "Jouer deck Peppa ça vous fait vieillire de 30 ans en général",
"name": "Im old",
"texture_casier": "res://screens/board/Emote/emote_imold.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_imold.png"
},
"values": {
"obamium": 2202,
"size": 0.4
}
}
emote_46={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "I mold",
"desc_magasin": "Jouer deck Peppa ça vous fait vieillire de 30 ans en général",
"name": "Taking too long",
"texture_casier": "res://screens/board/Emote/emote_takingtoolong.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_takingtoolong.png"
},
"values": {
"obamium": 2202,
"size": 0.4
}
}
emote_47={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "I mold",
"desc_magasin": "Jouer deck Peppa ça vous fait vieillire de 30 ans en général",
"name": "Maison hantée",
"texture_casier": "res://screens/board/Emote/emote_thea.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_thea.png"
},
"values": {
"obamium": 1225,
"size": 0.4
}
}
emote_48={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "I mold",
"desc_magasin": "Jouer deck Peppa ça vous fait vieillire de 30 ans en général",
"name": "Knife grows dull",
"texture_casier": "res://screens/board/Emote/emote_eram.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_eram.png"
},
"values": {
"obamium": 1225,
"size": 0.4
}
}
emote_49={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Un grand héro Funky",
"desc_magasin": "We are Patrik Kvikant we carry the meta",
"name": "Charlie Kirk",
"texture_casier": "res://screens/board/Emote/emote_kirk.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_kirk.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_50={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Quand mfchacho essaye de crée la meta Cludine",
"desc_magasin": "My Bananakat is kind off buffless",
"name": "Please Speed",
"texture_casier": "res://screens/board/Emote/emote_pleasespeed.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_pleasespeed.png"
},
"values": {
"obamium": 300,
"size": 0.4
}
}
emote_51={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Ok la partie a été abandonner la",
"desc_magasin": "Hello ?",
"name": "Ben News",
"texture_casier": "res://screens/board/Emote/emote_bennews.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_bennews.png"
},
"values": {
"obamium": 225,
"size": 0.4
}
}
emote_52={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Si tu fuis, la vie qu'on vie aujourdh'ui",
"desc_magasin": "Deck Poisson si t'es champion, appuis sur le champignon",
"name": "Speed Drive",
"texture_casier": "res://screens/board/Emote/emote_speeddrive.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_speeddrive.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_53={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Tout ça pour se prendre un Pizza Time",
"desc_magasin": "La chance te souris enfin après 27 game",
"name": "Pray",
"texture_casier": "res://screens/board/Emote/emote_pray.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_pray.png"
},
"values": {
"obamium": 200,
"size": 0.4
}
}
emote_54={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "J'avoue que la meta Megamind Bananakat on a pas encore la vision",
"desc_magasin": "Pourquoi il a fait ça aussi",
"name": "Speed Désert",
"texture_casier": "res://screens/board/Emote/emote_speeddesert.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_speeddesert.png"
},
"values": {
"obamium": 275,
"size": 0.4
}
}
emote_55={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "La vérité c'est que ce jeu deviens jamais bien :untroll:",
"desc_magasin": "Pioche, pioche",
"name": "Skip Skip",
"texture_casier": "res://screens/board/Emote/emote_skipskip.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_skipskip.png"
},
"values": {
"obamium": 150,
"size": 0.4
}
}
emote_56={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "C'est bon vous êtes calme ?",
"desc_magasin": "TUER TUER TUER POISSON TUER KONG TUER",
"name": "Kill that boy",
"texture_casier": "res://screens/board/Emote/emote_killthatboy.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_killthatboy.png"
},
"values": {
"obamium": 250,
"size": 0.4
}
}
emote_57={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "C'est l'emote la plus cher que j'ai dans le casier",
"desc_magasin": "JE VAIS TE TOUILLER ORBE VERTE",
"name": "TOUILLER",
"texture_casier": "res://screens/board/Emote/emote_touiller.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_touiller.png"
},
"values": {
"obamium": 350,
"size": 0.4
}
}
emote_58={
"categories": {
"type": "Emote",
"type_magasin": "emote"
},
"texts": {
"desc_casier": "Merci Yanikam pour le doublage",
"desc_magasin": "HARMONYYYYYY REND LES MIMIR",
"name": "HARMONYYYYYY",
"texture_casier": "res://screens/board/Emote/emote_harmonyyyy.png",
"texture_magasin": "res://screens/board/Emote/emote/emote_harmonyyyy.png"
},
"values": {
